review_id,source,review_text,rating,review_date,app_version
play_d9f3d497-e71a-4a38-99f8-6cbf94015d09,Play Store,nice but delay deliveries but real products so no issues,4.0,2026-08-15 11:55:17.000000,4.0.4
play_c58b8a37-c944-4604-b3ff-be0289ea80f4,Play Store,worst app they say return is easy but they don't take it even though their products are defective and over priced.. I nearly got 200₹ difference of same product from another app. even not worth of one star...guys don't be their part of scam... their executives are worst. I had a worst experience with them and I literally lost my money and they didn't accept to take return and that's all they can do...they even wasted my whole 3 days,1.0,2026-06-04 20:33:07.000000,3.9.9
play_755505e7-705a-493a-ae1f-c6abefec04e9,Play Store,why every week updating the app? can't you hire better developers. updates must be none mandatory. or else automatically updare should happen.,2.0,2026-08-14 20:15:45.000000,4.0.4
play_320a49fb-4005-4448-b733-5c3bf19b63a6,Play Store,Best App with various collection and offers,5.0,2026-08-11 23:44:40.000000,4.0.4
play_370ad99a-f28c-43cf-83bc-fb4de8015b7d,Play Store,app is okay but their delivery partner is 3rd class like delhivery,1.0,2026-08-14 19:07:41.000000,4.0.4
play_7d6f7eb1-896d-416d-ba17-25a04110460c,Play Store,very bad experience my all items are delayed and no scope of canceled now it's big scam and trapped,1.0,2026-08-12 22:00:23.000000,4.0.4
play_5c8bd504-adcb-4c79-8f00-ce0b89c5ece3,Play Store,I don't know why but I am not getting COD option from past few days do solve the issue,4.0,2026-08-15 18:46:41.000000,4.0.4
play_3339b4b4-8fa3-4f3a-990f-d5605a946466,Play Store,Thirdclass app customer service also doesn't reply.,1.0,2026-08-16 18:55:21.000000,4.0.4
play_24e7dcbd-fcc0-41a3-8db3-d235b6c0520d,Play Store,"Have returned loreal revitalift for an exchange. Now the customer support is asking me for the details of the field agent, his name, agency, ticket number. how am i supposed to know them. 1400/ gone down the drain. I have sent innumerable mails to the authorised mail id. I fail to understand the logic of knowing the field agent's name and other details. This information can be tracked down by your staff.",1.0,2026-06-09 20:07:26.000000,3.9.9
play_017fcacf-0534-4ff4-8409-d0dcf989f4e5,Play Store,this is the best app for skin mackup and i wish when ever I ordered they gives me offered and gift also Thankuu so much nykaaa🩷💅🏻💎,4.0,2026-07-31 11:48:44.000000,4.0.3
play_c7f8bc11-72bb-4c2d-b2e8-8b2915df2729,Play Store,Delivery is not on time when we are not available they will call and tell receive the parcel.. not giving parcel on schedule date.,1.0,2026-07-27 16:23:18.000000,4.0.3
play_2ca56772-3a4e-442d-88d5-2cb96f08e46e,Play Store,"pathetic service, customer support refuses to escalate call and managers refuse to take escalation call. customer support dropped the call upon escalation.",1.0,2026-08-25 12:18:24.000000,4.0.4
play_cb303689-8c26-4493-a30a-ef9af7a4da52,Play Store,worst service.... not delivering items date was given 21st of August and today is 24th August not giving proper information about delivery customer support is also not able to sort out my issue,1.0,2026-08-24 01:03:51.000000,4.0.4
play_bb4e8d4d-5c6a-4caa-81b4-1e8f020a628e,Play Store,I ordered bare anatomy advance anti grey serum on nykaa but it's not delivered to me very disappointed.,1.0,2026-08-21 21:29:32.000000,4.0.4
play_e9074e01-6900-4e01-9a9f-89117cbc6897,Play Store,"response very late,once a delivery boy took my lipstick n never returned nor he refund for that..",1.0,2026-08-13 15:03:02.000000,4.0.4
play_dcbde8e7-7643-46b6-b4a9-17ecf5dc8dc4,Play Store,I'm very disappointed with this Nykaa app. the product which I received was not from the colour that I ordered so right away I tried to exchange the product but it was rejected. so I'm sure I won't shop in this app anymore in my life.,1.0,2026-06-14 00:24:15.000000,3.9.8
play_b11370f0-6d7f-4215-9745-01183f1fca99,Play Store,i have place order nd it's been 11 days they r just delaying my order. nd even delivery person has not came to my door step nd it's showing that we have denied the order . after telling call centre to cancel the order they r not doing that also . my 1700 money has been stuck nd product too because it was a prepaid order.,1.0,2026-06-11 15:07:46.000000,3.9.9
play_61d9dc81-3b07-4ccb-834a-de1028d52fdf,Play Store,"Great app for beauty and skincare shopping. Wide range of products, genuine brands, good discounts, and fast delivery. The app is easy to use and makes shopping convenient. Overall, a very satisfying experience.",5.0,2026-06-07 20:33:48.000000,3.9.9
play_7c377f18-f0c9-4307-8764-255b36676aaa,Play Store,"I use this Nykka product since 7yrs ,very trustworthy and timely delivery.Tanks you Nykaa.",4.0,2026-08-12 05:54:46.000000,4.0.4
play_9ff83cf7-cfe6-45a3-b932-8f3d6fb81809,Play Store,i got my order was too late iam so disappointed by their action i thought they will be on time and without my consent they itself changed the delivery Date but in app its showing like i changed the date,3.0,2026-08-17 15:25:57.000000,3.9.5
play_66b75c1e-ebc9-48f3-b69e-7067553a18aa,Play Store,"Nykaa has the worst delivery service. I had to get after the delivery agents for four days to get the ordered delivery. There is no attempt or calls to make the delivery and the delivery attempt is cancelled. On calling the delivery agent, they are like we can't tell when the order will be delivered.",1.0,2026-06-10 16:47:30.000000,3.9.9
play_616f5837-08c0-4620-b86f-53842a6e6163,Play Store,I love shopping from nykaa .All products are excellent.,5.0,2026-08-24 08:39:06.000000,4.0.4
play_259c2c25-4d9d-46bc-b4e4-01f234d2a954,Play Store,I like nykaa app so much there are two reason once I order product from other E-Commerce site and they are fake and packaging is same but someone suggest me shop on nykaa they only sell authentic product so thank you nykaa,5.0,2026-08-12 12:43:44.000000,4.0.3
play_f5280c9d-16d3-48b9-9159-72152056b85a,Play Store,good nice need more offers and less price...,4.0,2026-08-22 13:50:35.000000,4.0.4
play_0487e2d5-4b2c-47a4-8ce8-cf5b11ded584,Play Store,I will order 15august 2026 not now i'm not received my iteam. now we call help line nykaa they are tell order should be returned. how to possible with out any information. also nykaa staff he bad behaviour he use a bad language,1.0,2026-08-20 18:38:31.000000,4.0.4
play_b565fe92-a401-477a-9cd9-0d97b0b42f3a,Play Store,"nice but pls change the interface to other color , i hate pink color",5.0,2026-08-27 21:11:04.000000,4.0.5
play_fda5e374-85a1-4fad-aa92-870f2db577f0,Play Store,It is the worst app I have ever used it is not like Flipkart or Amazon they deliver wrong size and they don't even accept the return request they just tell that we will pick up your return item tomorrow but that tomorrow never comes they just make us fool!!!,1.0,2026-08-10 20:29:02.000000,3.9.9
play_def27d1d-44f4-47e2-9c34-69013b1c8db8,Play Store,"u don't have good customer service atleast do that well without a good service u can't exist in the market haven't your team studied swot analysis, 5 force model pick top brain use ur money to attract customer u already have alot competitors be serious on ur existence",1.0,2026-08-28 18:41:44.000000,4.0.5
play_0de9edfb-a11b-4c9a-9a58-dfdccab6fbc1,Play Store,The delivery date just keeps extending....and they do have proper tracking.....bad experience in terms of delivery date. Though your discounts are good what is the use if you can not deliver on time. Pls look into this. thank you,2.0,2026-06-05 18:33:00.000000,3.9.9
play_e68be2a1-f8e5-456f-a9e2-aa519bb76253,Play Store,Delivery delays and unprofessional application performance were significant issues. 😠,1.0,2026-08-12 12:29:36.000000,4.0.4
play_0aa45bbe-802a-4e6b-b452-8f7d0e5e252e,Play Store,"order getting delayed from past 1 month, i ordered 2 times and waited for 15 days still not received",2.0,2026-08-10 10:19:58.000000,4.0.4
play_c1be41b8-1fe8-4b43-85f5-9f7c0ef35c5a,Play Store,"Dear all Nykaa supporters, Blue Dart has rejected 10 of my parcels, and I have called Nykaa Customer Care around 20 times requesting delivery support, but I have received no proper response. This has been a very disappointing experience. I am choosing to boycott Nykaa because customer satisfaction and service should be a priority. There are many other platforms available that offer better deals and more reliable customer support. #BoycottNykaa",1.0,2026-06-06 06:32:59.000000,3.9.9
play_e3fba9f1-4936-46b1-bce0-42a2490af707,Play Store,bought 3 product from Nykaa all of them was replaceable/returnable but when I return it due to size issue and from other product threads were coming out from the product but my return request got cancelled....was a huge fan of nykaa but after this will never bring a single thing from nykaa ever again please guys prefer other platforms where you can easily return or replace without any issue please go for other platforms nykaa is becoming worse day by day,1.0,2026-06-15 16:54:34.000000,3.9.8
play_7b8b2ea9-472c-4da8-81a2-e9d7fd6f375b,Play Store,Offers are limited and coupons also come with several conditions. no real discount. I found some products cheaper in other platforms,1.0,2026-06-17 21:09:57.000000,3.9.8
play_c9b22b5f-0442-4117-a739-7d5da49cf55a,Play Store,Very bad experience. Free product was really suspicious. It was leaked and there was no return option for the product. The real MRP was tampered with their own 0.01 rs. (free) and there was neither manufacturing date not expiry date on the product.,1.0,2026-06-07 18:11:43.000000,3.9.9
play_a612fe90-7142-4a0b-85a9-e660b507384a,Play Store,"refund takes too much time, customer care executive will tells you refund will be reflected in your account in 4-5 days I have order 3 products on 25th may one product I received from them on nykaa now and other 2 products are cancelled by themself the I got a call from blitz (delivery partner) and he said you have to cancel the order can't be delivery just because my pincode was wrong, I didn't a logic if my pincode was wrong then how can they delivery one product from nykaa now?",1.0,2026-06-08 13:19:16.000000,3.9.9
play_75ca6031-e552-45b1-aaa0-76f447c6ecc9,Play Store,"Such a fraud app and courier service😥, i got scammed by 19,000 rupees which I saved for my education. I used various apps like flipkart , Myntra etc. never something like this happened. I suggest don't buy anything from this app.",1.0,2026-07-25 20:32:08.000000,3.9.9
play_542e74f3-0d91-4c1a-b0fd-324d59a294b0,Play Store,"I recently placed my first order on Nykaa and had a wonderful experience. The packaging was beautiful, neat, and very secure. I also received a Luxury Box, which made the unboxing feel extra special. Everything arrived in perfect condition, and the entire experience felt premium and convenient. Thank you, Nykaa, for making my first order so memorable! 💖✨🎁",5.0,2026-06-15 18:28:52.000000,3.9.9
play_2b7c8ab8-b0f3-47a6-9c14-e48a1f284aa6,Play Store,30mins delivery never gets on time. Moreover no option to cancel the order. Previously this app was good. Now it's getting worse day by day.,1.0,2026-06-08 08:25:26.000000,3.9.9
play_7b4911f2-c2a5-4812-b2f1-8e3dff8d0b04,Play Store,"As a loyal Nykaa Prive Platinum customer for years, Nykaa Now has completely failed me. Two consecutive orders went to the wrong location. The first resulted in a forced cancellation, and I’m still waiting for my refund after 48 hours. The second time, the delivery agent was extremely rude and demanded extra money. Customer support has been useless. Disappointing service; looking for alternatives",1.0,2026-06-11 21:36:18.000000,3.9.9
play_f053b1e0-670c-4672-93b3-a426b1ddf35c,Play Store,"for the last 2 orders, every time delivery got delayed. the previous one came 15 days later to the actual date of delivery, after multiple complaints. No real conversation to help you. Nykaa is going worst day by day. I'm a prive platinum member of this platform!",1.0,2026-06-07 21:52:23.000000,3.9.9
play_5b0ba8c3-884b-4ebb-b48f-d769b2e5ce2b,Play Store,I've experienced 2 times with Nykaa delivery failure. They r using Delhivery Courier support and 2 times they undelivered the product without any calls or intimation. Even the Customer Representative promised on delayed delivery and next day its canceled and way back to warehouse. Not at all recommended Nykaa for future orders even it have good offers.,1.0,2026-06-18 12:51:43.000000,3.9.9
play_0660220a-232f-4a69-8d3c-6addb027f110,Play Store,Rubbish service. Making me wait for such long time for just few products which I ordered on the 1st of June. Customer service also is not sure when the products will reach me.,1.0,2026-06-09 19:28:09.000000,3.9.9
play_c3c475c0-feaa-4587-96b5-966adad2615e,Play Store,"disgusting app very bad customer service, ordered a product, but they delivered a used and incorrect item. When I requested a return, they said that my return request was cancelled because I had opened the box. This makes no sense how could I know that the product was wrong or used without opening the box? This is clearly unfair and feels like fraud Maine ek product order Kia inone used & wrong product delivered kiya aur jab maine return request ki to inka kena h ap ne box khola isliye fraud h",1.0,2026-06-08 11:51:12.000000,3.9.8
play_bfde3c76-1c1e-4f30-9e7a-25a7a71fc1f1,Play Store,"very bad service, I ordered faces Canada Green Kajal 2 times but didn't get the order, every time it failed to deliver. still 15day's over but didn't get My order",1.0,2026-06-17 16:42:27.000000,3.9.9
play_16c921de-49ce-4721-9c31-d10d8c030959,Play Store,"amazing app..easy to use, accurate shade matching and lots of make up and skin care products option..",5.0,2026-07-04 11:43:59.000000,3.9.9
play_d891bbff-249f-42c7-b2ca-21debdbbf47c,Play Store,"The app works perfectly, and they offer great deals and quick delivery. With premium, authentic products, it is overall the best shopping app.",5.0,2026-06-04 08:57:36.000000,3.9.9
play_a3ed4bdd-6170-4bd0-ac7b-6b8eba01c9db,Play Store,"it's a really amazing ,wonderful app I have used. I'm happy to buy products here 😀 there was always a discount i received.",5.0,2026-06-29 18:22:37.000000,3.9.8
play_365b1eb4-71a8-4575-a190-2bb9da94a499,Play Store,worstest experience from nykaa..first they dont send proper product then dont provide refund and replacement,2.0,2026-08-12 13:35:38.000000,4.0.4
play_979548ae-82ac-4325-ae2d-2c2d27f186c8,Play Store,it's a good app and their offers and discounts were soo awesome....love it!😍😍😍,5.0,2026-08-12 12:53:57.000000,4.0.3
play_8a9bc4a6-077a-441f-95ce-23a89513e7de,Play Store,good products available and very smooth checkout the overall app is great.,5.0,2026-07-05 19:05:04.000000,4.0.1
play_78dc4773-0e2e-4f1f-9b28-3cbabf4cac19,Play Store,nykaa is best platform for shopping and my keyboard doesn't have words for it,5.0,2026-08-14 13:55:48.000000,4.0.4
play_a4bacd0b-c44e-497b-a0be-576d34588934,Play Store,"I am extremely disappointed with Nykaa's customer service. My refund has been delayed, and despite contacting customer support multiple times, I have not received a proper update or resolution. The lack of communication and responsibility is frustrating. Customers trust Nykaa with their money, but this experience has made me lose confidence in the platform. Delaying refunds without clear information is unacceptable. I expected much better service from a company of this size. I hope Nykaa improve",1.0,2026-08-05 22:12:45.000000,4.0.3
play_d13e44b1-e633-4a33-84ca-1c84cb25f758,Play Store,late delivery and help center is waste of time.they are not sorting out the problems.,1.0,2026-08-20 13:28:33.000000,4.0.0
play_88418ff4-bd52-48fb-b059-93464f40219d,Play Store,worst app very slow app not responding even at 1 month 3/4 time's update notification comes,1.0,2026-08-09 00:53:57.000000,4.0.3
play_fe7213fa-89b6-4bcc-8593-63ea4aba3e34,Play Store,i placed my order on 3 aug and it was supposed to get delivered by 6 aug every day delivery is getting delayed there is no update from nyka they just send you useless notification to buy more products what the use of all this when they can't provide proper delivery on time seriously nykaa survives is getting pathetic day by day,1.0,2026-08-10 15:28:28.000000,4.0.1
play_c398f3c6-cea5-4d0d-9e5b-dda1fb11a14e,Play Store,Very Bad Experience too much Re Schedule My Product And Not Return My Amount I am Not Recommend This app,1.0,2026-08-07 10:58:13.000000,4.0.3
play_1ec40e01-dc73-4d15-b5cd-159d270645e2,Play Store,I love the app because all product are good then other website other app nykaa sale only branded product that's why I am love the app,5.0,2026-08-04 16:04:47.000000,4.0.3
play_80d00ff1-40fc-4bc9-abc5-e9401bc251a1,Play Store,"some time offer good,,and we are happy,some time offer is very bed,,thts why always i m not purchesing,,when offer is good then i do...",4.0,2026-08-04 18:51:01.000000,4.0.3
play_6c2cd996-614f-43db-af83-5e190d8b1de1,Play Store,"I used to like Nyka platform. But, now a days sometime they deliver good service and some pathetic even after talking with executive they didn't deliver order 😕! and history repeated they haven't delivered order even after complaining this to their support team they haven't taken any action and instead look like they are also involved 🙎🙃 Nyka is not what it used to be..it became fraudster company !",2.0,2026-08-04 12:08:21.000000,4.0.3
play_0927fdf6-3df2-425c-8d72-f20181709f23,Play Store,very good👍😊💯 for makeup and skincare products.,5.0,2026-08-03 19:48:12.000000,4.0.3
play_80c332ab-2e9b-44db-977c-622d3e11d697,Play Store,"Best nykaa, feel comfortable for order and then the same payment for cash on delivery and online payment ❤️",5.0,2026-08-18 23:03:23.000000,4.0.3
play_0e54d335-0766-43fb-a745-a9e417a6c875,Play Store,worst online shopping app I have ever seen bcz i placed my order at 21 aug and they show that my order will be delivered at 25 aug and at 25 aug they say my order will be postponed to delivered at 27 and my order doesn't deliver this was my first and last order on nykaa 😡,1.0,2026-08-27 00:14:47.000000,4.0.4
play_3fd6c5f2-967e-4e40-8b99-eed9267cd76a,Play Store,I had to go through their chat and call to finally get my product returned. it was a tough one,4.0,2026-08-04 17:16:29.000000,4.0.3
play_a501e728-87e6-42ff-9664-c2287d90ed47,Play Store,rating is enough no more words required for service.,1.0,2026-08-06 19:30:40.000000,4.0.3
play_5e26b0f6-552b-44c8-acb2-a28af75a6fba,Play Store,I think priceses is very high as compared to other sites,2.0,2026-08-10 19:09:40.000000,4.0.3
play_6d680a0d-fd58-4a36-8308-3af65099360a,Play Store,"Order not delivered on time 👎👎 My delivery was supposed to be on August 2nd, but I'm still waiting for it.",1.0,2026-08-04 23:28:37.000000,4.0.3
play_859ee0db-387c-47fa-be73-94ad7953e9da,Play Store,They can't deliver what I ordered. I won't be ordering anything again. Poor service.,1.0,2026-08-05 07:02:26.000000,4.0.3
play_cd59a26f-00eb-470e-a0e3-2eed1f983bae,Play Store,customer service is poor and ai talking nonsense and rubbish everything same problem its shows products are delivery on the way but not sure ...are mad gys or what please delivery on time I have facing this problem lots of time,2.0,2026-08-16 14:29:29.000000,4.0.4
play_09ded9f4-4e65-4742-905f-bc1310637d37,Play Store,The item ordered was not available in sufficient quantity. It was urgent. Very bad service.,5.0,2026-08-05 18:49:34.000000,4.0.4
play_e53c221c-faee-4127-b98b-303e36f1cc8a,Play Store,worst experience... they don't give order on time and also not give a reply of your mail & not give a refund.. very bad,1.0,2026-08-02 21:23:00.000000,4.0.3
play_739d326d-f473-4581-8f70-598f9de04e14,Play Store,"I have order an item,it suppose to be arrived within 05 days ,it's been 07 days stil the item is not served",1.0,2026-08-01 19:08:35.000000,4.0.3
play_ba571da0-3b97-47e2-bad9-a0de89ea8bab,Play Store,Easy to order and all brands are available for womens. First time order.,5.0,2026-08-02 10:36:56.000000,4.0.3
play_6dda338a-608c-4d2b-ac66-f93c01fcb5f1,Play Store,items not delivered on time all the time it is showing delivery unsuccessful,1.0,2026-08-06 05:28:54.000000,4.0.4
play_8f3677c8-a3fe-411e-a145-30bcf3c8eb6e,Play Store,They deliever the opened products to the customers and when asked for the refund then they deny by saying that product is opened. worst experience,2.0,2026-08-06 11:17:11.000000,4.0.4
play_80a75825-492f-4b65-bca3-ab9c593fa1c7,Play Store,"worst returning policy,I've tried more than 3 times and Ive waited over 1 month but the response was worst.",1.0,2026-08-08 21:11:07.000000,4.0.4
play_2511dc25-af51-4ce6-8b21-50eee92d3230,Play Store,Lovee this app . It's very good and they also apply discounts sometimes. ✨🌷,5.0,2026-08-02 09:01:31.000000,4.0.3
play_4a4411d5-9c6c-4dff-acb5-abf89b958793,Play Store,worst experience from Nykaa not expected it to be such bad my order has not been delivered since 1 and half week and the delivery is also not good not recommended anyone to shop from it,1.0,2026-08-03 15:42:31.000000,4.0.3
play_3c30f03d-8bd6-4dc9-8baf-446d058322f7,Play Store,It's a good option for online purchases. Thankyou Nykaa for the bestest products.,5.0,2026-08-02 15:10:52.000000,4.0.3
play_516320d0-8639-432a-bc3d-53bb03bd60e2,Play Store,worst app ...first they send wrong product and then they not even refund your amount...the customer service is worst worst,1.0,2026-08-02 14:10:08.000000,4.0.3
play_4b187297-6e1a-421c-91fa-ecdd24d8a8e2,Play Store,On Average Quality of Product & Very Costly According to Quantify,1.0,2026-08-22 21:32:45.000000,4.0.4
play_b2eef63f-edbc-41fd-9401-230e4f22a714,Play Store,Products are not delivered on time as promised and pathetic customer support as well,1.0,2026-08-11 12:07:39.000000,4.0.4
play_aeb6e409-4b20-4d65-8572-416558f248ea,Play Store,I will never order from Nykaa again because their delivery service is really bad.,1.0,2026-08-21 20:23:57.000000,4.0.4
play_508c75d2-db65-4745-ad2e-ce2cb8194751,Play Store,best app for skin care and makeup,5.0,2026-08-07 11:07:11.000000,4.0.4
play_c0009809-25d1-4828-84f4-087d9e666017,Play Store,they always send me near expiry products. Never gonna use their app for buying again,1.0,2026-08-02 17:45:16.000000,4.0.3
play_00b06f9f-bcc7-419d-9be9-c156298f8e83,Play Store,"Wide selection of beauty, skincare, haircare, and fashion products. Sells authentic products from many Indian and international brands. � App Store Frequent sales and discounts (such as the Pink Sale). Easy-to-use interface with product descriptions and customer reviews.",5.0,2026-07-04 12:55:41.000000,4.0.1
play_4f25acb4-d9a5-4384-af96-e18c729327ca,Play Store,hope I get my full order delivered on time this time. no cancellation from your end without notification,1.0,2026-08-12 18:29:17.000000,4.0.4
play_5a10d00c-0f1c-40d6-bb5b-7885edd1eb4d,Play Store,"Order delivery time is so long write there in product details 5 to 7 days but it's take 16,17 days to delivery. After this oder I will never oder on Nykaa. Flipkart is far better than Nykaa.",1.0,2026-06-06 14:47:43.000000,3.9.9
play_e70c40ec-882d-409c-a9a4-f70283fdd29b,Play Store,"the best app for cosmetics shopping, very easy to use and also the delivery is very fast",5.0,2026-07-15 21:48:06.000000,4.0.3
play_e73e0646-2686-448a-9e6a-53271cff3869,Play Store,"don't believe and buy the product, Nyka is not responsible for the products incase of late delivery, whatever we are ordering .. Shadowfax courier is fraud office and once we cancel the product either they need to deliver the product to customer or ware house , but they will keep it in their office itself and nyka also not take any action reg this ..Only they will tell - Pls wait for 24 to 48 hrs and apologies for inconvenience.. thatsy it ..",1.0,2026-07-06 15:58:46.000000,4.0.2
play_b9d0a616-3ff8-485a-b5a0-bf1c5401bb8e,Play Store,"good app but my orders got delayed very much , whts the use if I didn't get my orders when I need",2.0,2026-07-26 11:31:45.000000,4.0.3
play_05e64c4b-f317-46df-a137-9cd3b0dfbe17,Play Store,it has good products but the delivery is soo bad. I never got my package and dont think I will,1.0,2026-08-09 10:35:02.000000,4.0.4
play_2f04149c-f8a1-4f4c-a1af-ff4ed1d55803,Play Store,if you place Frist order so they give me discount on every product and also give gift on every order I like the AAP ❣️....!!,4.0,2026-06-14 21:54:27.000000,4.0.0
play_3145f55b-5eb6-463b-a5f4-bea2253cfffa,Play Store,very bad experience with nykaa My product was not returned and it was delayed for so many days.,1.0,2026-07-19 23:28:03.000000,4.0.3
play_95937be6-4c45-4d90-ad54-fc3c3ce3e2b4,Play Store,"The product itself is good, but the delivery was extremely delayed and arrived much later than expected.",3.0,2026-07-01 17:19:39.000000,4.0.1
play_a4063aa9-786c-4e66-be0d-61089c1137bc,Play Store,not at all services able on time with 2nd bad experience...no updates on delivery even it was crossed 6 working days from what promised to deliver. Always bad experience,1.0,2026-06-17 20:10:35.000000,4.0.0
play_62ebb268-8027-4653-aeff-3bcc772f6e13,Play Store,I request Nykaa to change their delivery partner especially shadowfax. It's one of the worst courier service provider. I kindly request you to do so.,1.0,2026-06-12 22:52:50.000000,4.0.0
play_cea68c01-3782-45a8-b297-39dbcd5df938,Play Store,"great quality makeup products, fast delivery and excellent service . highly recommended.",5.0,2026-07-23 00:29:47.000000,4.0.3
play_06ebbc18-8df5-4191-a501-43c34b39050c,Play Store,"worst app ever I have returned my product but they are not initiating my refund saying that I have not returned my product, this is the last warning to you or else I will report you to the consumer care , I want my refund back",1.0,2026-06-18 13:01:22.000000,4.0.0
play_9bf6f148-dc53-407b-acdd-a9db6a8a8b7b,Play Store,this is a fraud app....they will accept your order and forget..u keep banging your head waiting for delivery or trying to contact their customer care...moreover ...they will message you that your order is delivered...and then at the same time u will get message that you were not available for delivery without anybody contacting u for delivery....rhe height of shamelessness is....they will provide you a coupon of rs.30 as an apology for their shamelessness ..... please beware of such fraudulents.,1.0,2026-07-31 19:25:25.000000,4.0.3
play_29f8820d-7593-48a1-b5a1-ba8c2e5d2c60,Play Store,I ordered few products on nykaa hot pink sell on 18 th August but today is 28 th August but till now I don't receive my items . Bad experience on nykaa,1.0,2026-07-28 16:44:06.000000,4.0.3
play_e7955d30-de19-4a19-9087-a82c4638f922,Play Store,nykaa pink sale the 'GET FREE FULL SIZE PRODUCT ' doesn't work at all its just for the show when you add a product no free item is added or even when you choose a free product from the list of available free products it's not for free at all,1.0,2026-07-20 00:20:32.000000,4.0.3
play_33b1d3f5-a9aa-4d86-beca-01533136ed73,Play Store,few items are unavailable..please make all items available like skin care Soaps,4.0,2026-07-07 10:41:02.000000,4.0.2
play_cd1050b9-ae4d-4e84-8e02-77349dfff220,Play Store,delivery not on time. no updates. no customer care number. no assistance.,1.0,2026-07-13 21:15:20.000000,4.0.3
play_ec2a8b86-6aaa-4dfd-862b-b6cf6fec3219,Play Store,no customer support available and its just ai who is answering and the delivery will be delayed and you will have no where to complain about it or nobody will address your problem. Worst app,2.0,2026-07-19 20:47:11.000000,4.0.3
play_5f7bddd9-087e-4c42-8f12-a63786e28c13,Play Store,Not satisfied with the service at all. You are unable to change the mobile number on my account. This is ridiculous.,1.0,2026-06-12 18:10:20.000000,4.0.0
play_cc1ece5c-52da-4df0-9e90-200b658745cf,Play Store,not good app.. first they send wrong product to u then they decline ur return request ... not good app ..,1.0,2026-07-30 22:22:31.000000,4.0.3
play_7b22090e-d8be-4244-bd7c-4d5f5695467b,Play Store,"Amazing app..easy to order,fast delivery and here, you will get whatever you want",5.0,2026-07-24 14:14:49.000000,4.0.3
play_762977b4-4f07-420c-a321-4fd7d967a785,Play Store,i love this app... but prices is so high ... but I can handle it... 💚🥲 but I love this app and my parents hate this app...for High budget 🥲,3.0,2026-07-10 02:42:19.000000,4.0.2
play_36bf30b9-53a1-4466-89d6-3a96b97f7949,Play Store,worst experience from nykaa delivery agent......they didn't try to make their delivery at right time and no more efforts to deliver their parcel.....and then convey us to cancel the order by ourself.... ridiculous nykaa,1.0,2026-07-21 10:17:53.000000,4.0.3
play_5f5162bc-81e3-4bc0-95b4-f00534052230,Play Store,⭐⭐⭐⭐⭐ Amazing shopping experience! Nykaa app is super easy to use. Products hamesha authentic aur original milte hain. Delivery bhi bahut fast hai aur packaging ekdam premium hoti hai. Highly recommended!,5.0,2026-07-17 15:16:21.000000,4.0.3
play_1a8f6ea4-3d93-46c2-a077-7c241c5471d9,Play Store,"Overpriced , you can buy the same product from another platform with half price.",1.0,2026-07-25 08:53:49.000000,4.0.3
play_b0fb497b-7944-41b3-a198-af006d58e46b,Play Store,Not received what ever u buy after payment online and then no response of it. Received old products of 2024 n 2025 very bad 1st experience.,1.0,2026-07-10 06:34:00.000000,4.0.2
play_9bde5bb6-758a-4f73-b454-c73733f2c744,Play Store,It's a good app you can find mostly every skin care here in cheap too,4.0,2026-07-27 15:03:02.000000,4.0.3
play_09c177ca-9340-42dc-b073-63c3a23499c0,Play Store,"worst app no response, no chat with us option working , no call system working, worst ever app 👎🏻👎🏻👎🏻👎🏻",1.0,2026-07-27 16:24:54.000000,4.0.3
play_e0187c50-88e7-4593-977b-27144b8866cb,Play Store,"I am very happy. Thank you so much for delivering my order. I really appreciate it. However, please make sure this doesn't happen again because I had to wait for my order for a very long time.",5.0,2026-07-27 21:07:37.000000,4.0.3
play_1be13528-3e36-45ee-9241-d2b387fb30b7,Play Store,There is a lot of offers and voucher which we loved it!,5.0,2026-07-05 15:31:10.000000,4.0.1
play_76726073-b729-4691-89bc-40b3e0f84c15,Play Store,its a good app they even k beauty products no scam if you have problem then you can just that's it ill say you guys just give it a good ret,5.0,2026-06-24 00:08:20.000000,4.0.1
play_edd6f7e6-ad1a-4ddb-b705-9b550f007974,Play Store,waste no customer support is there in this app tried calling 10+ times but no proper response waste of my money,1.0,2026-07-23 11:28:04.000000,4.0.3
play_38f3f4a5-97fa-433d-b47e-f1206ec675e3,Play Store,"worst app don't buy from here , the order is delayed everytime and gets returned and no refund is given",1.0,2026-07-28 10:38:04.000000,4.0.3
play_af8ef294-29d7-4509-b0e6-777c8da3cfb3,Play Store,"Top notch app! Fast delivery, genuine products, safe packaging & trust worthy app !",4.0,2026-07-02 21:34:40.000000,4.0.1
play_d6ecf93e-6082-4279-a885-e39bfe37c447,Play Store,the delivery experience is so bad ..Becoz they don't deliver the order and keep delaying the order ..,1.0,2026-07-24 19:06:24.000000,4.0.3
play_7ddc4535-6b69-4a3c-b1f8-a43473b336fb,Play Store,"wrost app,,,₹300credited from my account to nykaa,,but I nothing order in nykaa,,I made a complaint in email,there is no response,, don't install this one ever seen this experience in another apps,,",1.0,2026-07-20 08:07:38.000000,4.0.3
play_0bef4e5f-41fc-4998-89c6-7ec14479839b,Play Store,Reasonable prices are available more than the times I'm happy with Nykaa The service is wonderful,5.0,2026-07-16 23:40:39.000000,4.0.3
